ADRESSE_ID;ID_REMAX;PRIX;ADRESSE;ODONYMES;NUM_APPARTEMENT;CODE_POSTAL;CODE_REGION;REGION;ARRONDISSEMENT;NUM_CIVIQUE
2685;24643462;229000;4525 Rue de l'Astrolabe;rue;;G2B 4G1;G2B;Des Châtels;La Haute-Saint-Charles;4525
2687;20959314;349000;5733 Av. Royale;avenue;;G0A 1M0;G0A;;Boischatel;5733
2688;24256028;194900;1678 Rue Édith;rue;;G2L 2R8;G2L;;Charlesbourg Est;1678
2691;18714521;1800000;4595 Rue Catherine-Nau;rue;;G1Y 3B8;G1Y;Cap-Rouge;Sainte-Foy/Sillery/Cap-Rouge;4595
2692;20002934;169000;101 Rue des Arènes;rue;;G1B 1A1;G1B;Laurentides;Beauport;101
2722;15254321;425000;236 Rue des Villas;rue;;G7A 1C5;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;236
2723;18499938;274900;259 Rue Plante;rue;;G7A 1M7;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;259
2724;24719996;113900;1839 Rue Jean-Roch-Tardif;rue;;G7A 2G2;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;1839
2725;22458609;369900;401 Rue des Bruants;rue;;G7A 5H5;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;401
2726;23904992;318000;2401 Rue du Cantonnier;rue;;G6X 2N8;G6X;Charny;Les Chutes-de-la-Chaudière-Est;2401
2727;10329247;235000;1600 Rue Métivier;rue;203;G6V 0G1;G6V;Lévis;Desjardins;1600
2728;14039559;538500;2134 Ch. du Fleuve;chemin;;G6W 1Y7;G6W;Saint-Romuald;Les Chutes-de-la-Chaudière-Est;2134
2729;17770378;215000;3483-3485 Route des Rivières;route;;G6J 0B8;G6J;;Saint-Étienne-de-Lauzon;3483-3485
2730;14238708;417000;1516 Rue de St-Denis;rue;;G6K 1T5;G6K;Saint-Rédempteur;Les Chutes-de-la-Chaudière-Ouest;1516
2731;24354221;275000;424 Rue Valroc;rue;;G7A 2J1;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;424
2732;23859275;619000;1081 Rue des Îles-du-Vent;rue;;G7A 0H1;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;1081
2733;14410884;299900;98 Rue Caron;rue;;G6V 3G4;G6V;Lévis;Desjardins;98
2734;19880180;299500;1272 Rue des Pourpiers;rue;;G6Y 9V3;G6Y;Lévis;Desjardins;1272
2735;22564737;329000;117 Rue Germaine-Bibeau;rue;;G6K 1E7;G6K;Saint-Rédempteur;Les Chutes-de-la-Chaudière-Ouest;117
2736;24731845;200000;1523 Rue Charles-Rodrigue;rue;;G6W 0B8;G6W;Lévis;Desjardins;1523
2737;22254610;72000;1424 Rue d'Oslo;rue;;G6A 0R3;G6A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;1424
2738;9067005;249900;1241 Route Marie-Victorin;route;;G7A 4E9;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;1241
2739;11253474;249000;3253 Rue Michel-Lemieux;rue;;G6X 2V9;G6X;Charny;Les Chutes-de-la-Chaudière-Est;3253
2740;16454531;199900;2 Route Lallemand;route;1306;G6Y 9E2;G6Y;Lévis;Desjardins;2
2741;28085983;230000;32 Rue de la Verveine;rue;;G6Z 7G2;G6Z;Sainte-Hélène-de-Breakeyville;Les Chutes-de-la-Chaudière-Est;32
2742;10226939;499000;19 Rue des Trois-Manoirs;rue;;G6Z 7R5;G6Z;Sainte-Hélène-de-Breakeyville;Les Chutes-de-la-Chaudière-Est;19
2743;14459344;279000;31 Rue de Chambord;rue;;G6J 1W6;G6J;;Saint-Étienne-de-Lauzon;31
2744;15700947;195000;2 Route Lallemand;route;1302;G6Y 9E2;G6Y;Lévis;Desjardins;2
2745;18522411;499000;4902 Rue St-Laurent;rue;407;G6V 3V8;G6V;Lévis;Desjardins;4902
2746;16257086;250000;149 Rue Édouard-Lagueux;rue;;G6W 3G3;G6W;Saint-Romuald;Les Chutes-de-la-Chaudière-Est;149
2747;19754091;440000;220 Rue du Pèlerin;rue;;G7A 0V8;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;220
2748;27295701;269900;846 Rue des Sapins;rue;;G7A 4A1;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;846
2749;14403354;329000;3532 Av. des Églises;avenue;;G6X 1W9;G6X;Charny;Les Chutes-de-la-Chaudière-Est;3532
2750;15643609;169900;4310 Rue du Rapide;rue;401;G6X 3S5;G6X;Charny;Les Chutes-de-la-Chaudière-Est;4310
2751;20655883;149900;2774 Route Lagueux;route;1;G6J 1A2;G6J;;Saint-Étienne-de-Lauzon;2774
1048;17384582;135000;4124 Rue des Trèfles;rue;;G6V 7M5;G6V;Lévis;Desjardins;4124
1323;28455289;249000;362 Rue Laure-Conan;rue;;G7A 3L1;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;362
2291;14965584;465000;1357 Rue du Hunier;rue;;G7A 0V1;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;1357
2292;14469042;290000;287 Route Marie-Victorin;route;;G7A 2X2;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;287
2295;20569861;289900;154 Route St-André;route;;G6J 1E8;G6J;;Saint-Étienne-de-Lauzon;154
1469;23876501;175000;71 Rue Bélanger;rue;;G6J 1N3;G6J;;Saint-Étienne-de-Lauzon;71
1542;13316946;238900;6052 Rue Berlioz;rue;;G6Y 0N2;G6Y;Lévis;Desjardins;6052
2296;13264136;199000;76 Rue Lamartine;rue;;G6V 6L3;G6V;Lévis;Desjardins;76
1539;18174585;499500;2839 Rue Marie-Laurence;rue;;G6W 8K1;G6W;Saint-Romuald;Les Chutes-de-la-Chaudière-Est;2839
1526;24894413;399000;235 Rue des Villas;rue;;G7A 1C4;G7A;Saint-Nicolas;Les Chutes-de-la-Chaudière-Ouest;235
2752;25321060;89500;28 Ch. du Moulin;chemin;;G0W 1M0;G0W;;Saint-François-de-Sales;28
2753;21563041;186500;3765 Ch. des Érables;chemin;;G7X 7V6;G7X;;Lac-Kénogami;3765
2754;18207496;329000;3767 Ch. des Érables;chemin;;G7X 7V6;G7X;;Lac-Kénogami;3767
2755;12479047;300000;3501 Rue Fortin;rue;;G7X 0G4;G7X;;Jonquière;3501
2756;9299582;138000;4156 Boul. Harvey;boulevard;402;G8A 1K4;G8A;;Jonquière;4156
2757;25744358;138000;4156 Boul. Harvey;boulevard;404;G8A 1K4;G8A;;Jonquière;4156
2758;19697810;142000;4156 Boul. Harvey;boulevard;304;G8A 1K4;G8A;;Jonquière;4156
2759;23561890;138000;4156 Boul. Harvey;boulevard;302;G8A 1K4;G8A;;Jonquière;4156
2760;17350836;138000;4156 Boul. Harvey;boulevard;202;G8A 1K4;G8A;;Jonquière;4156
2761;13951546;142000;4156 Boul. Harvey;boulevard;204;G8A 1K4;G8A;;Jonquière;4156
2762;18013237;69900;66 Rue Tremblay;rue;;G0V 1N0;G0V;;Petit-Saguenay;66
2763;61884;175000;27B CHEMIN DEQUEN;chemin;;G0W 2P0;G0W;;Saint-Gédéon;27B
2764;18179868;354900;3062 Rue des Noisetiers;rue;;G7B 4R8;G7B;Saguenay;La Baie;3062
2765;16215124;275000;4352 Ch. de la Rivière-aux-Sables;chemin;;G7X 7V6;G7X;;Lac-Kénogami;4352
2766;20464232;395000;1000 Ch. de la Baie-Boudreault N.;chemin;;G8B 5V3;G8B;;Alma;1000
2767;21152002;165000;273 Rg du Lac-Vert;rang;;G8M 1M1;G8M;;Hébertville;273
2768;12334937;99000;600 Rue Desrosiers;rue;;G0W 1L0;G0W;;Saint-Honoré;600
2769;20089128;110000;1891-1895 Boul. du Jardin;boulevard;;G8K 2T2;G8K;;Saint-Félicien;1891-1895
2770;19901929;184900;939 Rue Beauchemin;rue;;G8K 1N7;G8K;;Saint-Félicien;939
2771;13664605;285000;1199 Rue des Tilleuls;rue;;G8K 2Y5;G8K;;Saint-Félicien;1199
2772;28766774;190000;251 Av. de l'Église;avenue;;G8L 3Z6;G8L;;Dolbeau-Mistassini;251
2773;20234652;280000;130 Ch. de la Pointe;chemin;;G0W 2T0;G0W;;Sainte-Monique;130
2774;15297551;139500;1577 Ch. de la Pointe;chemin;;G8K 3G4;G8K;;Saint-Félicien;1577
2775;11324578;119000;1242 Rue Principale;rue;;G8J 1V3;G8J;;Saint-Prime;1242
2776;18106266;79900;340 Rue Édouard-Niquet;rue;;G0W 2G0;G0W;;Péribonka;340
2777;26112264;219000;412 Av. de Mistook;avenue;;G7P 0E5;G7P;;Saint-Ambroise;412
2778;27366036;234000;90 Rue Daniel;rue;;G7N 1Z1;G7N;;Laterrière;90
2779;20319852;165000;1251 Carré Guay;carré;;G8K 2G1;G8K;;Saint-Félicien;1251
2780;21594102;349000;1175 Rue de la Moisson;rue;;G7N 1G3;G7N;;Laterrière;1175
2781;14673125;92900;135 Rue Beaulac;rue;;G8L 4J1;G8L;;Dolbeau-Mistassini;135
2782;20162947;30000;855 Rue Nio;rue;;G7J 3E7;G7J;;Chicoutimi;855
2783;19593938;149500;1265 Ch. Laforest;chemin;;G0W 2V0;G0W;;Saint-Nazaire;1265
2784;11715296;95000;3080 Rang 7 Est;rang;;G0W 1Y0;G0W;;L'Ascension-de-Notre-Seigneur;3080
2785;12520156;216500;2429 Rue de l'Aube;rue;;G7T 0G9;G7T;;Jonquière;2429
2786;11286654;184000;2506 Rue du Croissant;rue;;G7T 0G7;G7T;;Jonquière;2506
2787;18417261;160000;1370 Rue Adéla-T.;rue;;G7B 4N4;G7B;Saguenay;La Baie;1370
2788;21877097;89000;30 Lac Ménard;lac;;G0W 2B0;G0W;;Saint-Ludger-de-Milot;30
2789;22694357;259000;19 6e Avenue;6e avenue;;G8B 0A6;G8B;;Métabetchouan/Lac-à-la-Croix;19
2790;24142357;139000;1223 Rue Blouin;rue;;G8K 2E1;G8K;;Saint-Félicien;1223
2791;10636385;149900;708 Rue Clovis;rue;;G7G 3A1;G7G;;Chicoutimi-Nord;708
2792;19717687;88900;641 Route 169;route;;G0W 1E0;G0W;;Sainte-Jeanne-d'Arc;641
2793;12499377;169000;1184 Rue des Érables;rue;;G8K 2M3;G8K;;Saint-Félicien;1184
2794;10619959;87000;1652 Rue Principale;rue;;G0W 1G0;G0W;;Chambord;1652
2795;27574673;139000;145 Rue de la Pointe;rue;;G8L 5M2;G8L;;Dolbeau-Mistassini;145
2796;18314142;99000;2080 Ch. Dumont;chemin;;G7P 1W1;G7P;;Shipshaw;2080
2797;27126142;299000;1180 Rue Félix-Leclerc;rue;;G8K 1M7;G8K;;Saint-Félicien;1180
2798;61883;184500;1524 CHEMIN #15;chemin;;G0W 1Y0;G0W;;L'Ascension-de-Notre-Seigneur;1524
2799;15655872;119500;730 Rue des Érables;rue;;G8L 1B7;G8L;;Dolbeau-Mistassini;730
2800;25165329;379000;695 Sent. Potvin;sent.;;G0V 1N0;G0V;;Saint-Félix-d'Otis;695
2801;16805402;299900;1939 Rue du Rocher;rue;;G7N 1L2;G7N;;Laterrière;1939
2802;12235721;134900;723 Rue St-François;rue;;G7B 3A5;G7B;Saguenay;La Baie;723
2803;21243634;500000;27 Rue St-Georges;rue;;G8B 1E3;G8B;;Métabetchouan/Lac-à-la-Croix;27
2804;15083070;167500;639 Rue Girard;rue;;G8J 1P8;G8J;;Saint-Prime;639
2805;14442747;140000;1093 Rue Pelletier;rue;;G8H 1Y7;G8H;;Roberval;1093
2806;20548001;259000;86 Route de Tadoussac;route;;G0V 1S0;G0V;;Saint-Fulgence;86
2807;23526823;375000;568 Rue Coulombe;rue;;G8J 1P3;G8J;;Saint-Prime;568
2808;23027636;125000;150 Av. de Panama;avenue;;G7P 0C9;G7P;;Saint-Ambroise;150
2809;10235045;189000;371 Rue Marie-Guyart;rue;;G7J 0A6;G7J;;Chicoutimi;371
2810;28917477;185000;684 Av. F.-X.-Bouchard;avenue;;G8H 2S3;G8H;;Roberval;684
2811;24061366;169500;110 2e Rue S.;2e rue;;G0W 2V0;G0W;;Saint-Nazaire;110
2812;19865645;185000;3809 Rue de Grenoble;rue;;G7X 9T2;G7X;;Jonquière;3809
2813;16572684;234900;3583 Ch. St-Louis;chemin;;G7B 0C7;G7B;Saguenay;La Baie;3583
2814;26474701;49000;Lac Brassard;brassard;;G0V 1C0;G0V;;Mont-Valin;Lac
2815;18455521;269000;540 Rue Lamontagne;rue;;G8J 0A1;G8J;;Saint-Prime;540
2816;27419947;159000;8010 Rg St-Eugène;rang;;G8J 1G7;G8J;;La Doré;8010
2817;28820167;119000;536-544 Rue Principale;rue;;J0A 1J0;J0A;;Saint-Georges-de-Windsor;536-544
2818;23000538;110000;169-169A Rue Principale;rue;;G0M 1H0;G0M;;Lambton;169-169A
1807;28767984;475000;5525 Ch. de l'Aéroport;chemin;;J0E 2L0;J0E;;Valcourt - Canton;5525
1808;24690796;279000;1469 Rue Beauregard;rue;;J0E 1W0;J0E;;Lawrenceville;1469
1809;9962190;114000;173-175 Rue Gagnon;rue;;J1T 3E3;J1T;;Asbestos;173-175
1810;20286813;399000;1625 Rue des Grands-Monts;rue;;J1H 3Z6;J1H;Sherbrooke Mont-Bellevue;Mont-Bellevue;1625
1811;27398338;75000;139Y-139Z Route 204;route;;G0Y 1A0;G0Y;;Audet;139Y-139Z
1812;10955892;520982;15Z Rue de la Réserve;rue;;J0E 1P0;J0E;;Eastman;15Z
1813;13170349;234900;309-313 Rue Bowen S.;rue;;J1G 2C4;J1G;;Sherbrooke-Est;309-313
1814;16773368;199900;1321-1323 Rue Prunier;rue;;J1K 2J8;J1K;Sherbrooke Mont-Bellevue;Mont-Bellevue;1321-1323
1815;13184666;224500;197-199 Rue Pernet;rue;;J1G 2Y6;J1G;;Sherbrooke-Est;197-199
1816;18143892;145000;427-429 Rue St-Jacques;rue;;J1T 2M3;J1T;;Asbestos;427-429
1817;24324505;199500;349-351 8e Avenue S.;8e avenue;;J1G 2P8;J1G;;Sherbrooke-Est;349-351
1818;11176215;145000;3444-3446 Rue de la Baie-des-Sables;rue;;G6B 1R5;G6B;;Lac-Mégantic;3444-3446
1819;22662950;129000;3781-3785 Rue Wolfe;rue;;G6B 2J3;G6B;;Lac-Mégantic;3781-3785
1820;9983464;359900;73-77 Rue Kennedy N.;rue;;J1E 2E5;J1E;Sherbrooke;Fleurimont;73-77
1821;10658014;524900;5972-5978 Rue de la Frontière;rue;;J1N 3W1;J1N;;Rock Forest;5972-5978
1822;9280056;259900;805 Rue Ste-Marie;rue;;J1H 4Y9;J1H;Sherbrooke Mont-Bellevue;Mont-Bellevue;805
1825;26820883;109900;572-574 Rue St-Joseph;rue;;J0E 2L0;J0E;;Valcourt - Ville;572-574
1826;16530391;153000;85-87 Rue Market;rue;;J0B 2H0;J0B;;Richmond;85-87
1831;15293752;369900;624Z 18e Avenue;18e avenue;;J1X 7J1;J1X;;Magog;624Z
1832;20771005;184900;243-245 Rue Somers;rue;;J1X 1L6;J1X;;Magog;243-245
2819;28237677;569900;1932-1936 Rue de La Rochelle;rue;;J6X 4B5;J6X;;Terrebonne;1932-1936
2820;20029551;550000;8447-8451 8e Avenue;8e avenue;;H1Z 2W2;H1Z;Saint-Michel;Villeray/Saint-Michel/Parc-Extension;8447-8451
2821;21142620;489700;7736-7738 Av. Des Ormeaux;avenue;;H1K 2Y1;H1K;;Anjou;7736-7738
2822;15892346;899900;1435 Ch. St-Henri;chemin;;J7K 2N5;J7K;;Mascouche;1435
2823;13629567;799000;6495-6499 Rue De Lotbinière;rue;;H1S 2W9;H1S;;Saint-Léonard;6495-6499
2824;18907816;699000;12302 Boul. Langelier;boulevard;;H1G 3M8;H1G;;Montréal-Nord;12302
2825;18526386;1249000;2101-2105 Rue Masson;rue;;H2H 1A8;H2H;;Plateau Mont-Royal;2101-2105
2826;13200814;789000;60 Rue du Parc;rue;;J5R 3A4;J5R;;La Prairie;60
2827;26683870;620000;562-566 Rue Lauzon;rue;;H7X 2Y6;H7X;Laval;Sainte-Dorothée;562-566
2828;13850169;289000;125-127 Rue Maden;rue;;J6S 3V6;J6S;;Salaberry-de-Valleyfield;125-127
2835;23147291;1249000;4306-4310 Rue Rivard;rue;;H2J 2M8;H2J;;Plateau Mont-Royal;4306-4310
2848;19835769;749000;4338-4342 10e Rue;10e rue;;H7R 2V7;H7R;;Laval-Ouest;4338-4342
2849;28131650;174900;67 Rue St-Isidore;rue;;J6S 3X2;J6S;;Salaberry-de-Valleyfield;67
2851;14670321;739000;6551-6553 Rue Beaubien E.;rue;;H1M 1B2;H1M;Nouveau-Rosemont;Mercier/Hochelaga-Maisonneuve;6551-6553
2852;17181550;899000;999 Rue Egan;rue;;H4H 1W8;H4H;;Verdun;999
2853;23138206;399000;16350 Rue Delphis-Delorme;rue;;H1A 1R7;H1A;;Pointe-aux-Trembles;16350
2854;10043184;785000;9224-9228 Rue Tolhurst;rue;;H2N 1X2;H2N;Montréal;Ahuntsic-Cartierville;9224-9228
2855;16777570;999000;505-515 Rue Provost;rue;;H8S 1M3;H8S;;Lachine;505-515
2856;14053698;1150000;6930 Av. Stuart;avenue;;H3N 2R1;H3N;Parc-Extension;Villeray/Saint-Michel/Parc-Extension;6930
2857;14051815;698000;5817-5819 Av. Coolbrook;avenue;;H3X 2M3;H3X;;Côte-des-Neiges;5817-5819
2858;27543495;979000;6730-6734 Boul. Pie-IX;boulevard;;H1X 2C8;H1X;Rosemont Nord;Rosemont/La Petite-Patrie;6730-6734
2829;21287858;599900;2523-2525 Rue de Châteauguay;rue;;H3K 1L2;H3K;;Pointe-Saint-Charles;2523-2525
2830;27671368;339900;1007-1009 36e Avenue;36e avenue;;H1A 3J8;H1A;;Pointe-aux-Trembles;1007-1009
2831;14155478;299000;11394-11396 Rue De La Gauchetière;rue;;H1B 2G7;H1B;;Montréal-Est;11394-11396
2832;21725136;749000;2201-2203 Rue André-Ouimet;rue;;H2B 1W5;H2B;Montréal;Ahuntsic-Cartierville;2201-2203
2833;27993932;1100000;10683-10685 Av. D'Auteuil;avenue;;H3L 2K5;H3L;Montréal;Ahuntsic-Cartierville;10683-10685
2834;16504118;645000;5820-5822 Boul. Langelier;boulevard;;H1M 2B4;H1M;Nouveau-Rosemont;Mercier/Hochelaga-Maisonneuve;5820-5822
2836;25049002;599000;5972-5974 Rue Cartier;rue;;H2G 2V3;H2G;La Petite-Patrie;Rosemont/La Petite-Patrie;5972-5974
2837;20268569;408000;11016-11018 Av. Drapeau;avenue;;H1H 3J9;H1H;;Montréal-Nord;11016-11018
2838;26577857;969000;6120-6124 Rue De Cadillac;rue;;H1M 2L8;H1M;Nouveau-Rosemont;Mercier/Hochelaga-Maisonneuve;6120-6124
1872;22106537;609000;10615-10619 Rue de Lille;rue;;H2B 2R4;H2B;Montréal;Ahuntsic-Cartierville;10615-10619
1874;27216567;809000;Av. Mousseau;mousseau;;H1K 2W1;H1K;;Anjou;Av.
1875;16290932;4500000;705 Av. Querbes;avenue;;H2V 3W8;H2V;;Outremont;705
1877;10160696;590000;2036-2038 Place Arthur-Buies;place;;H1L 3G6;H1L;Mercier;Mercier/Hochelaga-Maisonneuve;2036-2038
1902;23390820;569000;6201 Av. des Angevins;avenue;;H1K 3R4;H1K;;Anjou;6201
1845;17597494;489000;7623-7625 6e Avenue;6e avenue;;H2A 3G1;H2A;Saint-Michel;Villeray/Saint-Michel/Parc-Extension;7623-7625
1846;18100543;690000;7014-7016 Rue Chabot;rue;;H2E 2K5;H2E;Villeray;Villeray/Saint-Michel/Parc-Extension;7014-7016
1848;13234458;735000;1442-1446 Rue Préfontaine;rue;;H1W 2N5;H1W;Hochelaga-Maisonneuve;Mercier/Hochelaga-Maisonneuve;1442-1446
1849;26713386;449000;1913-1915 Boul. St-Jean-Baptiste;boulevard;;H1B 4A6;H1B;;Pointe-aux-Trembles;1913-1915
1850;10172561;499000;11234-11236 Av. Hénault;avenue;;H1G 5S4;H1G;;Montréal-Nord;11234-11236
2843;26923424;649000;79-81 Marmette;marmette;;H2T 1J7;H2T;;Plateau Mont-Royal;79-81
1851;23075250;779000;11345 Av. de l'Hôtel-de-Ville;avenue;;H1H 3W1;H1H;;Montréal-Nord;11345
1852;24941575;549000;10216-10218 Av. Merritt;avenue;;H2B 2K3;H2B;Montréal;Ahuntsic-Cartierville;10216-10218
2839;9252492;895000;2421-2429 Rue Frontenac;rue;;H2K 2S3;H2K;Central;Ville-Marie;2421-2429
2842;16316498;1669000;4272-4282 Rue Chambord;rue;;H2J 3M2;H2J;;Plateau Mont-Royal;4272-4282
2841;19157810;3199000;4272Z-4294Z Rue Chambord;rue;;H2J 3M2;H2J;;Plateau Mont-Royal;4272Z-4294Z
2844;18509879;1398000;4407Z-4409Z Av. Christophe-Colomb;avenue;;H2J 3G4;H2J;;Plateau Mont-Royal;4407Z-4409Z
2840;12801865;1629000;4284-4294 Rue Chambord;rue;;H2J 3M2;H2J;;Plateau Mont-Royal;4284-4294
2845;17208995;550000;6253-6255 Rue Cartier;rue;;H2G 2V6;H2G;La Petite-Patrie;Rosemont/La Petite-Patrie;6253-6255
2847;16655085;825000;3706-3712 Boul. LaSalle;boulevard;;H4G 1Z6;H4G;;Verdun;3706-3712
2846;23446206;978000;6400-6404 Rue Bannantyne;rue;;H4H 1J7;H4H;;Verdun;6400-6404
2850;10879405;1099000;7424-7428 Rue St-Denis;rue;;H2R 2E4;H2R;Villeray;Villeray/Saint-Michel/Parc-Extension;7424-7428
2859;9535205;92000;617 Rue Principale;rue;;G0Y 1C0;G0Y;;Lac-Drolet;617
2860;25510998;49900;164 Ch. du 10e Rang;chemin;;J0B 1S0;J0B;;Saint-Venant-de-Paquette;164
2861;28953441;75000;563 Rue Principale;rue;;G0Y 1M0;G0Y;;Saint-Sébastien;563
2862;23569406;90000;5809 Rue Richelieu;rue;;G6B 2P3;G6B;;Lac-Mégantic;5809
2863;22466323;64850;391 Rue Principale;rue;;G0Y 1L0;G0Y;;Saint-Romain;391
2864;18440125;99000;2600 Boul. de Portland;boulevard;201;J1J 1V7;J1J;Sherbrooke;Jacques-Cartier;2600
2865;14074990;77000;4860 Rue Champlain;rue;;G6B 1Y6;G6B;;Lac-Mégantic;4860
2866;11323767;65000;183 Rue Principale;rue;;G0M 1W0;G0M;;Saint-Ludger;183
2867;16246612;97000;2644 Rue des Genévriers;rue;;J1R 0G8;J1R;;Saint-Élie-d'Orford;2644
2868;13229599;99900;143 Rue D'Arcy;rue;;J1X 1R5;J1X;;Magog;143
2869;25360222;89000;360 Rue Roy N.;rue;;J0B 3J0;J0B;;Saint-Gérard;360
2870;25267439;79000;24 3e Avenue;3e avenue;;J0A 1A0;J0A;Danville;Danville;24
2871;9295497;76000;602 Rue Périnet;rue;;G0Y 1R0;G0Y;;Saint-Augustin-de-Woburn;602
2872;27755308;89900;4562 Rue Principale;rue;;G0Y 1J0;G0Y;;Sainte-Cécile-de-Whitton;4562
2873;26259164;95000;22 Rue de la Savane;rue;;J0E 2L0;J0E;;Valcourt - Canton;22
2874;19452014;80000;357 Rue du Collège N.;rue;;J0B 2H0;J0B;;Richmond;357
2875;21461486;40000;355 Rue du Collège N.;rue;;J0B 2H0;J0B;;Richmond;355
2876;28849147;99900;260 3e Avenue;3e avenue;;J1T 1X1;J1T;;Asbestos;260
2877;12130146;97000;312 Rue Laurier;rue;;J1T 2H5;J1T;;Asbestos;312
2878;12672351;79900;518 Ch. de la Yard;chemin;;G0Y 1G0;G0Y;;Milan;518
2879;16672909;69500;23 Rue Gariépy;rue;;J0B 1Y0;J0B;;La Patrie;23
2880;13966501;59000;427 Rue Principale;rue;;J0E 1P0;J0E;;Eastman;427
2881;21193557;69000;536 Rue St-Augustin;rue;;G0Y 1R0;G0Y;;Saint-Augustin-de-Woburn;536
2882;23965365;59900;170 Rue du Pont;rue;;G0M 1W0;G0M;;Saint-Ludger;170
2883;25796225;88000;269 Route 108;route;;G0Y 1Y0;G0Y;;Saint-Romain;269
2884;20311493;89900;230 Route de l'Église;route;;J0B 2E0;J0B;;Notre-Dame-des-Bois;230
2885;16412649;79900;132 Rue St-François;rue;;J0B 1R0;J0B;;East Angus;132
2886;13465916;82500;37 Rue Leroy-Robinson;rue;;J0B 3E2;J0B;;Stanstead - Ville;37
2887;14151679;99500;152 Route St-Hyacinthe;route;;J0B 1K0;J0B;;Chartierville;152
2888;13972625;89900;81 Ch. Linda;chemin;;J0B 2E0;J0B;;Notre-Dame-des-Bois;81
2889;21397586;67000;200 Rue Vallerand;rue;;G0Y 1R0;G0Y;;Saint-Augustin-de-Woburn;200
2890;17300700;89000;111 Rue Junction;rue;;J0B 3E5;J0B;;Stanstead - Ville;111
2891;26635304;99000;124 Rue Stanley;rue;;J1X 1S8;J1X;;Magog;124
2892;27928576;49000;14 Ch. Lessard;chemin;;G0Y 1G0;G0Y;;Marston;14
2893;27291534;99000;1867 Ch. de Stratford;chemin;;G0V 1P0;G0V;;Stratford;1867
2894;12612344;95000;320 Rue du Collège N.;rue;;J0B 2H0;J0B;;Richmond;320
2895;9025225;75000;279 3e Avenue;3e avenue;;J0B 3J0;J0B;;Weedon;279
2896;25816529;99000;45 Ch. Madore;chemin;;J0B 2Y0;J0B;;Saint-Malo;45
2897;21135212;78000;43 Rue de la Savane;rue;;J0E 2L0;J0E;;Valcourt - Canton;43
2898;21822075;89000;144 Rue Principale;rue;;J0B 2A0;J0B;;Saint-Isidore-de-Clifton;144
2899;18321223;92000;457 Route 108 O.;route;;G0Y 1N0;G0Y;;Stornoway;457
2900;26889579;18000;440 1er Rang;1er rang;;G0Y 1M0;G0Y;;Saint-Sébastien;440
2901;12484484;89000;11 Rue Tilton;rue;;J0B 3E2;J0B;;Stanstead - Ville;11
2902;10269681;84500;212 Rue Principale E.;rue;;J0B 1G0;J0B;;Dudswell;212
2903;21034380;97000;208 Rue Principale;rue;;G0Y 1L0;G0Y;;Saint-Romain;208
2904;19289342;66000;507 Rue Principale;rue;;G0M 1M0;G0M;;Saint-Sébastien;507
2905;16382436;92000;485 Ch. Dion;chemin;;J0B 1L0;J0B;;Compton;485
2906;23775775;69900;8 Rue Paquette;rue;;J0B 3E2;J0B;;Stanstead - Ville;8
2907;15151277;65000;27 Rue Racine N.;rue;;J0B 1Y0;J0B;;La Patrie;27
2908;12224461;89900;2525 Rue de la Laurentie;rue;1;J1J 1L3;J1J;Sherbrooke;Jacques-Cartier;2525
2909;16928684;55000;69 Ch. Josée;chemin;;J0B 2E0;J0B;;Notre-Dame-des-Bois;69
2910;18936598;99900;2162 Ch. Fontaine;chemin;;J0B 3J0;J0B;;Weedon;2162
2911;23270495;66000;4543 Rue Principale;rue;;G0Y 1J0;G0Y;;Sainte-Cécile-de-Whitton;4543
2912;10782736;65000;84 Ch. Victoria O.;chemin;;J0B 3B0;J0B;;Scotstown;84
2913;26222831;89900;101 Boul. Fortier;boulevard;;J0B 2X0;J0B;;Saint-Isidore-de-Clifton;101
2914;24715641;50000;37 Route 143;route;;J0B 2C0;J0B;;Hatley - Canton;37
2915;15277020;75000;139A-139B Route 204;route;;G0Y 1A0;G0Y;;Audet;139A-139B
2916;24560705;69900;48 Ch. Pierre;chemin;;J0B 2E0;J0B;;Notre-Dame-des-Bois;48
2917;22333579;35000;21 Ch. du 39;chemin;;J0B 2E0;J0B;;Notre-Dame-des-Bois;21
1734;21086294;69000;152 Rue du Curé-Mauger;rue;;J0B 2X0;J0B;;Saint-Mathias;152
1735;25586763;92000;1102 Route 263;route;;G0Y 1J0;G0Y;;Sainte-Cécile-de-Whitton;1102
2028;19063386;49000;169 Rue Principale;rue;;G0M 1C0;G0M;;Courcelles;169
